mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,user,status,filename
-257.5032958984375,153.9918670654297,45.18612289428711,33.971710205078125,16.428905487060547,20.944732666015625,7.861117362976074,7.866175651550293,9.069626808166504,-2.9434914588928223,10.211483001708984,4.609100341796875,5.480972766876221,0.8801400661468506,0.7191104888916016,0.7145540118217468,0.6916742920875549,0.5861089825630188,0.553318977355957,0.5675541758537292,0.5984793305397034,0.6489878296852112,0.7455722689628601,0.8366564512252808,0.8846638202667236,15.62950047017822,8.634969875736731,12.317950288122923,15.308876604658144,14.531493636020896,15.240380480922786,20.175610514739315,0.01392254344919786,0.13386599719524384,1699.5298726501592,3983.1512336407823,2145.3749059993315,0,0,buka2 (18).wav
-235.9349365234375,157.32083129882812,35.32436752319336,33.53683090209961,19.1268253326416,19.877967834472656,7.222336292266846,9.145697593688965,7.9043073654174805,-1.3702110052108765,7.647799968719482,5.554932117462158,4.750628471374512,0.8940945863723755,0.7237524390220642,0.7081342935562134,0.653494656085968,0.5850470066070557,0.5722188353538513,0.5592222213745117,0.6081904172897339,0.6748079657554626,0.7540261745452881,0.8726600408554077,0.9017800688743591,15.421888934872907,8.708746005211713,12.043433469205397,15.312964314597146,14.745151294080548,15.417601396686367,20.040452845008172,0.013949368169398907,0.15694423019886017,1629.0292862121657,3782.927985687679,2236.8644339139346,0,0,buka2 (19).wav
-253.1653289794922,161.31109619140625,33.63457489013672,36.35159683227539,9.456869125366211,22.900283813476562,1.0547057390213013,11.080249786376953,6.84710693359375,-1.167280673980713,7.329473972320557,5.734787464141846,3.234773635864258,0.7870483994483948,0.719407856464386,0.6888507008552551,0.6339033246040344,0.5170151591300964,0.4856778681278229,0.47475987672805786,0.5411660075187683,0.6370603442192078,0.7354534864425659,0.7300739288330078,0.7394899725914001,15.771502297423929,9.764113087188745,13.036996655208815,16.64505514282794,14.995592559196032,16.331323043000673,20.127907442707784,0.013125137544014084,0.14369384944438934,1468.7946374650805,3295.4590589807444,1923.582265074824,0,0,buka2 (2).wav
-262.2427673339844,154.25477600097656,33.2741813659668,36.95429611206055,15.482254981994629,21.27915382385254,3.52982497215271,13.670614242553711,3.90675687789917,1.024875521659851,6.721569061279297,7.1446943283081055,1.465935468673706,0.7720464468002319,0.6737046241760254,0.7245886325836182,0.6717016696929932,0.6180875897407532,0.554296612739563,0.5661945939064026,0.6339569687843323,0.7062366604804993,0.7844318151473999,0.8144102692604065,0.8610138893127441,15.613839482339603,8.762697219992944,12.344129335944999,14.988196799528776,14.457967071939914,16.15629357857202,19.22531538454287,0.012788192085597826,0.11508774757385254,1653.5689074108682,3559.279547872449,2738.344673488451,0,0,buka2 (20).wav
-246.4923553466797,152.677734375,27.075319290161133,35.860939025878906,13.194685935974121,19.683738708496094,2.8189656734466553,15.682641983032227,4.193867206573486,-0.04158932343125343,6.229446887969971,6.377860069274902,3.9441068172454834,0.7878638505935669,0.6672293543815613,0.672687828540802,0.6157609224319458,0.5395292043685913,0.4936290383338928,0.5399132966995239,0.5843836665153503,0.6382455825805664,0.7276849746704102,0.7835608720779419,0.860457718372345,15.611010326687746,9.248896991563674,12.893763217859542,16.128080002814293,15.246822208014104,16.518107934083066,19.21274872543587,0.014765082465277777,0.12516289949417114,1741.2487450565134,3571.7986592898396,3021.70654296875,0,0,buka2 (21).wav
-248.54331970214844,157.56533813476562,39.23292541503906,34.69612121582031,12.56986141204834,19.896997451782227,6.146816730499268,12.001368522644043,7.406426429748535,-0.27931520342826843,8.363253593444824,4.000598430633545,4.6866068840026855,0.8753306269645691,0.7348433136940002,0.7297947406768799,0.6841321587562561,0.5809597969055176,0.5523848533630371,0.5373662114143372,0.5798928141593933,0.6623744368553162,0.7738737463951111,0.8269340991973877,0.8456407189369202,15.52280629107722,8.804696453445192,12.244092424771937,15.350533865026023,14.513544036020734,15.61854218227258,18.278374619073997,0.012366092566287878,0.13790854811668396,1553.4713889182958,3567.5132663038426,2028.036221590909,0,0,buka2 (22).wav
-253.56117248535156,156.29371643066406,18.16315269470215,30.50853157043457,12.109878540039062,19.945669174194336,4.588151454925537,17.028881072998047,3.523472309112549,-1.2243088483810425,8.423898696899414,8.060089111328125,3.1119308471679688,0.7896819114685059,0.694272518157959,0.6299132108688354,0.6716814041137695,0.5788747072219849,0.5242849588394165,0.48484721779823303,0.4879798889160156,0.5894070267677307,0.6827675104141235,0.7516871690750122,0.7709251642227173,15.8366375242479,9.592160820996595,12.354652860013665,17.20110641099324,16.897998895691472,18.242555822723425,19.99342333626949,0.016306268601190475,0.10807789117097855,1729.5925248028122,3484.1405464283534,3031.1572265625,0,0,buka2 (23).wav
-272.0087585449219,157.97119140625,28.807079315185547,33.10647964477539,13.600052833557129,20.308500289916992,4.0180864334106445,13.0859375,1.8424363136291504,-2.478400230407715,9.90495491027832,6.041457176208496,5.018919944763184,0.8664094805717468,0.6950324177742004,0.628425121307373,0.6295210719108582,0.5968918800354004,0.5576684474945068,0.4931088984012604,0.5684918165206909,0.6311474442481995,0.6625946760177612,0.7665804624557495,0.8008578419685364,15.59523384972059,9.431430134110887,12.867180579028844,16.170022573570254,16.04138019373095,16.412286477503834,19.738449193278832,0.01452055431547619,0.1151185929775238,1573.1796880682714,3401.3107020300367,2304.052734375,0,0,buka2 (24).wav
-243.40306091308594,150.9236602783203,25.931926727294922,36.44058609008789,14.639892578125,20.97640037536621,3.2028326988220215,13.498896598815918,4.903942108154297,-1.5192383527755737,8.780823707580566,4.125342845916748,2.6396520137786865,0.7950429916381836,0.7643505930900574,0.7141116857528687,0.6714514493942261,0.61111980676651,0.5714675784111023,0.5028373003005981,0.5437568426132202,0.678671658039093,0.7088625431060791,0.7461063265800476,0.763024628162384,15.524201685648586,9.478644150728277,12.912793503647977,16.419778574065294,16.554285244969304,17.403555143188047,19.844739565595425,0.01587818287037037,0.1322692185640335,1750.3971407002327,3596.0617634236946,3033.7890625,0,0,buka2 (25).wav
-219.9903106689453,161.6654052734375,12.863784790039062,23.588863372802734,9.333189964294434,10.92605209350586,1.2364449501037598,21.14998435974121,7.757796764373779,-2.937779188156128,8.628832817077637,10.532145500183105,4.644876956939697,0.5927612781524658,0.4994635283946991,0.4788414239883423,0.4681259095668793,0.42228424549102783,0.44239604473114014,0.44743525981903076,0.4448419213294983,0.6153668761253357,0.7010176181793213,0.5899093747138977,0.5921207070350647,15.517561747962185,10.300084454413472,13.941921205666636,19.33248086797131,19.097067705791908,20.436352632012085,20.706895340430123,0.022343388310185185,0.1370910406112671,1795.9010683503864,3473.1674172166954,2964.2713758680557,0,0,buka2 (26).wav
-245.5098876953125,158.2718963623047,32.16558837890625,30.524023056030273,10.735628128051758,19.189504623413086,4.448032379150391,15.23913860321045,4.836958408355713,-2.3555595874786377,8.075840950012207,6.460781097412109,5.191618919372559,0.8416906595230103,0.7303212881088257,0.6638602614402771,0.6408926844596863,0.5502118468284607,0.560893177986145,0.5572702288627625,0.5396878719329834,0.5666860342025757,0.6342139840126038,0.7143098711967468,0.7759535312652588,15.521506755263006,9.162981592770686,13.13626461544885,15.283189135543239,14.70002140917987,16.173383114390987,19.245327708821133,0.014741596422697368,0.1375383883714676,1602.694399178669,3502.7400779371997,2208.5699784128287,0,0,buka2 (27).wav
-228.76661682128906,143.71575927734375,19.17087173461914,35.83832931518555,13.182611465454102,17.66123390197754,1.885571837425232,17.426258087158203,2.304039478302002,0.8838127255439758,8.242847442626953,3.0285239219665527,2.734553098678589,0.6817046999931335,0.6579374074935913,0.6766924858093262,0.6194940209388733,0.5211482048034668,0.4798230230808258,0.4391863942146301,0.49556082487106323,0.7019076943397522,0.6791918277740479,0.6845347881317139,0.6690777540206909,15.525144600458576,10.714433415462544,14.339900319453479,17.76503232806203,16.664364233409795,17.891010662297774,20.094657974085898,0.017924214457417584,0.1548999845981598,1926.790017508089,3706.3238323330047,3603.2620943509614,0,0,buka2 (28).wav
-249.38186645507812,151.44081115722656,19.28293228149414,33.58658218383789,15.101078033447266,21.645782470703125,4.796359539031982,15.982699394226074,3.39218807220459,-0.5152212977409363,7.236758232116699,6.503238677978516,4.157329082489014,0.7680364847183228,0.6985160112380981,0.6988106966018677,0.7379770874977112,0.6216330528259277,0.53937166929245,0.5125659108161926,0.5135915875434875,0.5760310888290405,0.7512345910072327,0.7923582196235657,0.7232639789581299,15.684249103493258,9.48782871434078,13.197388729838925,16.913266817222127,16.1746685630012,17.02588346316924,19.31349303677079,0.015760633680555556,0.11970881372690201,1741.9306830753105,3549.4103674895573,2928.9506392045455,0,0,buka2 (29).wav
-277.6816711425781,156.17422485351562,33.989627838134766,39.56794738769531,11.022222518920898,21.32705307006836,3.044447898864746,13.225987434387207,6.032654762268066,-2.641002655029297,8.339884757995605,6.447005748748779,2.9092514514923096,0.7984858155250549,0.7176032662391663,0.684006929397583,0.5741418600082397,0.5350438952445984,0.48800739645957947,0.5084293484687805,0.6275806427001953,0.7032919526100159,0.729634702205658,0.7454339265823364,0.8162261843681335,15.425338703554065,9.245802142801994,13.067061539035134,16.31463438848685,15.190691530357421,16.81393674014364,20.21432898162108,0.0132715450310559,0.11598020792007446,1517.5713646119318,3377.161019830313,2027.197265625,0,0,buka2 (3).wav
-276.2475280761719,155.4277801513672,23.785335540771484,35.427337646484375,18.0540828704834,21.012449264526367,4.224147319793701,15.119864463806152,5.331319332122803,-2.7877790927886963,8.005866050720215,4.0129618644714355,3.186420202255249,0.7880653142929077,0.6819472908973694,0.6234612464904785,0.6913755536079407,0.6305044889450073,0.5959457159042358,0.5412101745605469,0.5181164741516113,0.5552855134010315,0.6133956909179688,0.7721245884895325,0.79572594165802,15.670981543939691,10.107881963671685,13.552035653126403,16.861899202452033,15.851733492394617,17.21033632694575,19.421221681258142,0.01439576048951049,0.11152887344360352,1574.336129908348,3382.4990416710957,2401.6297667176573,0,0,buka2 (30).wav
-234.49954223632812,154.8758544921875,24.066532135009766,31.231945037841797,12.263992309570312,23.031953811645508,7.90048885345459,16.624778747558594,3.059882640838623,-0.7621940970420837,7.61216402053833,5.170976638793945,2.5511183738708496,0.9048454761505127,0.71486496925354,0.6331816911697388,0.6469228267669678,0.5935100317001343,0.5844025015830994,0.52579665184021,0.5818356871604919,0.6070700883865356,0.6628223657608032,0.7557418346405029,0.795632541179657,15.706681643824428,9.39235722348445,12.848058824841882,16.232865592930743,16.36265158689427,16.622312993003728,19.45215271426858,0.015286353326612902,0.13411659002304077,1719.800238328962,3544.0649074791263,2855.8121219758063,0,0,buka2 (31).wav
-244.33389282226562,149.74639892578125,26.26491355895996,32.43428421020508,14.759939193725586,22.49068260192871,3.180502414703369,14.08934497833252,4.646951675415039,-1.0414313077926636,4.893243789672852,9.55927562713623,2.6583423614501953,0.8784005045890808,0.6960221529006958,0.6563205718994141,0.6394246220588684,0.5951012969017029,0.5571687817573547,0.5637929439544678,0.6321205496788025,0.6544097661972046,0.6934138536453247,0.772693395614624,0.8542231321334839,15.686285545686316,9.444685359438365,12.899942817234766,16.270400700171407,15.584571406847626,16.756331664158957,19.547010256377476,0.015439507681564246,0.12248453497886658,1841.5914172122855,3717.5908431941502,3325.255870286313,0,0,buka2 (32).wav
-238.7834014892578,157.99490356445312,17.604164123535156,31.263273239135742,8.564921379089355,19.916324615478516,3.8543736934661865,19.75682830810547,2.6845948696136475,-2.271894693374634,6.542537212371826,6.358744144439697,4.274219036102295,0.8266229033470154,0.6853896379470825,0.6487764716148376,0.6401352882385254,0.5533565878868103,0.5532525181770325,0.5485720634460449,0.5579360723495483,0.6090861558914185,0.6442771553993225,0.6990004777908325,0.782774806022644,15.61520588341971,9.678618050604598,12.877075640816251,17.143917097220022,16.365522572893873,17.316529015345978,19.822017709705772,0.01743500808189655,0.1257261037826538,1752.3990942131682,3438.7848056235935,3124.170763739224,0,0,buka2 (33).wav
-251.40716552734375,151.14627075195312,25.10259246826172,35.81804656982422,11.771818161010742,23.892024993896484,2.142385959625244,14.464583396911621,4.395158290863037,2.4998042583465576,6.276952266693115,5.693604946136475,4.429574012756348,0.7988846898078918,0.6551876068115234,0.6476766467094421,0.5827447772026062,0.5543497800827026,0.5135749578475952,0.541145920753479,0.5830598473548889,0.6313138604164124,0.6939592957496643,0.7572398781776428,0.9060682654380798,15.699039596238825,8.917892276769074,12.913633077609463,16.736646145583926,15.649080530832832,16.348324066821874,19.959850777864595,0.01574435763888889,0.1196591928601265,1769.4247119269764,3574.1221612750687,3082.8369140625,0,0,buka2 (34).wav
-236.18663024902344,153.27215576171875,22.78156852722168,36.559024810791016,11.380859375,21.322532653808594,2.492645502090454,18.843597412109375,4.688188076019287,-5.260758399963379,8.359320640563965,7.618118762969971,5.485811710357666,0.9620313048362732,0.6694156527519226,0.5823917388916016,0.568434476852417,0.5070372223854065,0.4690566062927246,0.4868103265762329,0.6276656985282898,0.5639064908027649,0.5820602774620056,0.6733589172363281,0.775512158870697,15.493218580835034,9.405809559620659,14.166105211928645,16.767351808260113,16.363079118843086,17.822937416396798,20.378835402016183,0.0168609619140625,0.1427466869354248,1688.8403283372645,3454.219632423574,2708.2489013671875,0,0,buka2 (35).wav
-207.5753936767578,152.48861694335938,31.406465530395508,38.09416961669922,11.172943115234375,21.62041664123535,-0.702210009098053,18.122684478759766,1.9473670721054077,0.34665462374687195,9.209978103637695,3.878971576690674,4.8137431144714355,0.7889021039009094,0.6258084774017334,0.6367201805114746,0.5687243342399597,0.48928332328796387,0.41829732060432434,0.4310377836227417,0.6486186981201172,0.593960165977478,0.6337246298789978,0.6917144656181335,0.7099325060844421,15.523580792452991,9.77976432644317,14.027928787867697,18.452921180871687,16.816271795250405,17.56377393827499,20.55406121264444,0.01659735317887931,0.19064861536026,1704.2686626900777,3565.7522879227413,2701.860099003233,0,0,buka2 (36).wav
-241.21981811523438,161.4129638671875,32.509220123291016,39.012516021728516,14.855537414550781,21.308198928833008,3.4075186252593994,14.2874116897583,6.961174964904785,-1.8994532823562622,5.943497657775879,4.8646063804626465,7.04425048828125,0.8428349494934082,0.6646342873573303,0.668777585029602,0.6109914183616638,0.5629168748855591,0.5644951462745667,0.6232200264930725,0.6031802296638489,0.6401556134223938,0.7330905795097351,0.8291848301887512,0.9514817595481873,15.40614615769292,8.557750761638658,12.675335854992547,14.555417911262255,14.88040243971495,16.597045199964924,19.36047327084492,0.011989048549107142,0.15845943987369537,1383.271677212256,3258.610871503228,1738.80615234375,0,0,buka2 (37).wav
-233.19590759277344,158.51962280273438,21.343704223632812,35.46275329589844,12.642608642578125,21.40740966796875,2.910168170928955,14.91083812713623,3.5303072929382324,-0.9233919978141785,8.291885375976562,5.765735149383545,2.846644878387451,0.9380956888198853,0.7164221405982971,0.6121069192886353,0.5975578427314758,0.5409384965896606,0.5154251456260681,0.5195351243019104,0.6667535901069641,0.5831562876701355,0.6041866540908813,0.6847177147865295,0.7542576193809509,15.811737639853822,9.519377767775799,14.035432168469844,16.84293734176475,15.677507928402742,17.94297183182389,20.328056701247444,0.01456351902173913,0.14301200211048126,1587.2194192903773,3370.747184839091,2497.1493928328805,0,0,buka2 (38).wav
-225.75759887695312,158.97605895996094,22.51930046081543,32.42070770263672,10.999983787536621,23.864044189453125,2.068420171737671,14.930806159973145,5.777108669281006,-0.8825646638870239,7.065062046051025,7.220828056335449,2.8099024295806885,0.8941307067871094,0.7593480348587036,0.6425709128379822,0.6528286337852478,0.5889396667480469,0.5201948881149292,0.4999952018260956,0.5898734927177429,0.636284351348877,0.6432255506515503,0.7207224369049072,0.7800660133361816,15.257851280488206,9.312541666605576,12.959226971135793,16.637656130211536,16.115558951615572,16.92459444463327,20.045841013473034,0.01406545928030303,0.1475588083267212,1617.6470352342392,3397.816260602128,2602.1244673295455,0,0,buka2 (39).wav
-235.2463836669922,156.35211181640625,33.11006164550781,43.46823501586914,4.238981246948242,21.50074005126953,1.9842690229415894,12.333026885986328,8.081330299377441,-1.2508915662765503,8.36929702758789,4.980031967163086,3.7243783473968506,0.8237713575363159,0.752041757106781,0.6179543137550354,0.5092328786849976,0.45018717646598816,0.4384438693523407,0.44688481092453003,0.5293259024620056,0.6477702856063843,0.6181861162185669,0.700228214263916,0.7801153659820557,15.4008088723662,10.885619058341106,13.986364001249314,18.136250134598786,14.910521884660891,15.759757721436229,20.99698319232414,0.01343870698735955,0.17912988364696503,1515.0118204921632,3296.939193526932,2211.7502962605336,0,0,buka2 (4).wav
-256.6539611816406,158.42144775390625,27.428516387939453,33.90945816040039,11.467805862426758,20.729843139648438,2.818233013153076,16.641883850097656,4.849811553955078,-2.7204644680023193,9.984862327575684,3.9820339679718018,7.535496711730957,0.8014038801193237,0.7862733006477356,0.6394442915916443,0.629838228225708,0.5692870020866394,0.5527336597442627,0.4776196777820587,0.5103689432144165,0.6603657603263855,0.6610985994338989,0.6990094184875488,0.7184413075447083,15.568365334996683,9.12395176241045,12.680077431100786,16.562764999380867,16.76058312616425,17.51901709899439,20.221950001554088,0.015764508928571428,0.12485890090465546,1557.5803202018635,3383.310991864348,2117.14453125,0,0,buka2 (40).wav
-271.715576171875,152.0071563720703,25.827159881591797,31.954090118408203,10.820255279541016,24.790979385375977,0.645193874835968,15.930212020874023,1.5738568305969238,-2.0373172760009766,7.254764556884766,5.763874530792236,5.321463584899902,0.8203539848327637,0.7166897058486938,0.6563993692398071,0.6272293925285339,0.591132640838623,0.4974156618118286,0.47118476033210754,0.5797224044799805,0.6236669421195984,0.6310514807701111,0.7085776925086975,0.7407135963439941,15.708402401635368,9.168167188595266,13.315037626222207,16.63477843832404,16.930228633309632,17.106529514650134,20.203069080979866,0.016599168964460783,0.08765038102865219,1899.0546346159604,3710.1343218657958,3679.644416360294,0,0,buka2 (41).wav
-260.2461853027344,161.84390258789062,32.09157180786133,35.194129943847656,10.046725273132324,19.444944381713867,3.9569685459136963,13.221570014953613,6.426461696624756,1.7228184938430786,3.5684332847595215,5.476520538330078,3.314685583114624,0.8439550399780273,0.7787994146347046,0.7081930637359619,0.7258682250976562,0.6058765053749084,0.539932131767273,0.5023552179336548,0.5167509317398071,0.5866890549659729,0.6681187748908997,0.7476058006286621,0.7583827972412109,15.589081255774751,9.049711353132741,12.585947341866119,16.457906862398463,14.926257294885827,15.830720662571528,19.248508208709996,0.01244836566091954,0.12166290730237961,1473.5926023901388,3332.2145994109264,1959.7689924568965,0,0,buka2 (42).wav
-220.23878479003906,152.4021759033203,36.15998077392578,36.6861572265625,9.55998706817627,21.423145294189453,4.289196968078613,14.83199405670166,4.962780475616455,2.0444107055664062,4.740234375,7.224518299102783,4.503345966339111,0.8510074615478516,0.7082031965255737,0.7315200567245483,0.7015061378479004,0.6125161051750183,0.5618622899055481,0.5516320466995239,0.5841836333274841,0.6865683794021606,0.8036547899246216,0.8365004658699036,0.828840434551239,15.484520325441636,8.606214576722317,11.684453784365207,15.975769831057232,14.341521317100595,15.396650159793676,19.105129117158143,0.012441138698630137,0.1622903048992157,1685.6350910537399,3656.225713095827,2795.1867508561645,0,0,buka2 (43).wav
-235.5277099609375,148.05120849609375,24.962589263916016,35.888397216796875,12.417131423950195,23.179283142089844,4.6520538330078125,16.41863441467285,2.553879976272583,2.4085729122161865,5.068674087524414,4.1611199378967285,6.563733100891113,0.8438108563423157,0.7336056232452393,0.6608948111534119,0.665629506111145,0.6209418177604675,0.5788811445236206,0.5138588547706604,0.54360032081604,0.6448385715484619,0.6952391862869263,0.7684710621833801,0.782745897769928,15.3940931696108,9.24113500718127,12.653786906866678,15.262089888517746,14.66165765295699,15.5502819411161,20.03053332375649,0.014786305147058823,0.135000541806221,1804.2672191795084,3675.244794273871,3234.160443474265,0,0,buka2 (44).wav
-249.17955017089844,157.45855712890625,34.45048904418945,37.276893615722656,12.621450424194336,23.365304946899414,3.5781514644622803,14.499125480651855,3.968132734298706,-0.26459288597106934,7.313798427581787,5.290685176849365,5.011730670928955,0.87956702709198,0.7168428301811218,0.6306482553482056,0.6720433831214905,0.5882391929626465,0.5165349841117859,0.5128631591796875,0.5773219466209412,0.5748581886291504,0.6181910037994385,0.7206042408943176,0.7941594123840332,15.674282874054825,8.924853554465152,12.770458074602814,15.605003484017333,14.647676780667028,15.96822945104625,19.55361572276847,0.013388467001748252,0.141168013215065,1497.5429334469893,3399.9204479593736,1974.8808320585665,0,0,buka2 (45).wav
